Driver,driver_URL,Season,Age,Primary Sponsor,Car #s,Owner(s),Car(s),Races,P,W,Pod,T5,T10,RAF,AvSt,AvFn,Adj_Pts,RAF+,Start-,Finish-,Pts+,W vs. All,L vs. All,W% vs. All,W vs. Car,L vs. Car,W% vs. Car,W vs. Grid,L vs. Grid,W% vs. Grid,W vs. Team,L vs. Team,W% vs. Team,tmate_W_vs_all,tmate_L_vs_all,SOS%,Adj W%,Composite%
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1979,30,Race Hill Farm,47,Jack Beebe,Oldsmobile,3,0,0,0,0,0,0,20,28.66666667,7.319971496,0,109.2483512,156.5893034,27.35370963,30,83,0.265486726,9,25,0.264705882,5,7,0.416666667,0,0,,0,0,,,0.296943231
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1981,32,Zervakis Racing,"23, 1","Dick Bahre, Emanuel Zervakis","Pontiac, Buick",5,0,0,0,0,1,2,14,22.4,16.6485966,68.29721362,75.34153005,120.5464481,63.12160745,77,107,0.418478261,31,43,0.418918919,12,8,0.6,0,0,,0,0,,,0.453883495
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1982,33,Performance Connection,"23, 50","Dick Bahre, Cliff Stewart","Buick, Pontiac",25,2,0,1,4,10,16,9.8,15.16,31.48246474,112.5808581,52.86574566,81.78007186,119.1747099,514,354,0.592165899,130,91,0.588235294,48,52,0.48,0,0,,0,0,,,0.564912281
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1983,34,Gatorade,88,Cliff Stewart,Pontiac,28,1,0,1,5,9,13,7,19.92857143,25.46427849,75.92270951,37.35555225,106.3489702,97.29486581,436,530,0.451345756,94,102,0.479591837,35,77,0.3125,0,0,,0,0,,,0.42303433
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1984,35,Northwestern Security Life,5,Rick Hendrick,Chevrolet,30,3,3,4,7,14,22,10.06666667,14.76666667,36.76696979,111.4626318,52.39104496,76.85176463,143.9697225,662,413,0.615813953,312,200,0.609375,66,54,0.55,0,0,,0,0,,,0.601008143
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1985,36,Levi Garrett,5,Rick Hendrick,Chevrolet,28,3,0,6,10,14,23,7.178571429,10.92857143,43.21832628,135.3475513,36.95217649,56.25555227,171.0406423,737,278,0.726108374,345,122,0.73875803,62,50,0.553571429,0,1,0,32,9,0.775,0,0.694156651
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1986,37,Levi Garrett,5,Rick Hendrick,Chevrolet,29,9,2,9,10,15,17,4.172413793,15.37931034,39.79302843,96.96322534,21.19991232,78.14182557,159.521803,649,417,0.608818011,221,138,0.615598886,61,55,0.525862069,10,20,0.333333333,830,276,0.752788104,0.603576751,0.595570689
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1987,38,Levi Garrett,5,Rick Hendrick,Chevrolet,29,2,0,2,3,10,19,9.379310345,17.55172414,27.5881689,106.2856566,47.19471327,88.31657741,111.7796991,599,480,0.555143652,216,160,0.574468085,54,62,0.465517241,29,40,0.420289855,1600,995,0.617577197,0.539341917,0.542051626
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1988,39,Levi Garrett,5,Rick Hendrick,Chevrolet,29,3,1,6,10,16,25,6.75862069,13.03448276,40.38109301,128.1146085,33.61382969,64.82667154,165.8182503,747,349,0.681569343,149,84,0.639484979,61,55,0.525862069,29,30,0.491525424,1564,680,0.702059497,0.69492002,0.65488367
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1989,40,Levi Garrett,5,Rick Hendrick,Chevrolet,29,3,1,5,9,11,22,7.862068966,15,35.31985809,111.3507635,39.42682515,75.2222322,143.9624571,682,406,0.626838235,92,81,0.531791908,61,55,0.525862069,25,37,0.403225806,1560,780,0.66856892,0.576806544,0.582073388
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1990,41,Budweiser,11,Junior Johnson,Ford,29,2,3,8,11,19,26,8.137931034,11.37931034,47.32361259,128.0952592,40.94163197,57.24889217,192.2384878,783,301,0.722324723,154,79,0.660944206,68,48,0.586206897,0,0,,0,0,,,0.676762661
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1991,42,Budweiser,"11, 97","Junior Johnson, Flossie Johnson",Ford,27,2,1,4,6,12,20,10.37037037,15.7037037,34.39045026,103.4241789,52.37560793,79.31163487,139.2786652,610,397,0.605759682,125,110,0.531914894,59,49,0.546296296,9,16,0.36,672,257,0.725663717,0.598055105,0.578268533
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1992,43,Motorcraft,15,Bud Moore,Ford,29,0,2,4,7,11,22,14.68965517,16.17241379,34.02564646,102.0087044,74.23552078,81.72877757,137.6252156,639,440,0.592215014,214,180,0.543147208,65,51,0.560344828,0,0,,0,0,,,0.569283569
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1993,44,Motorcraft,"15, 7","Bud Moore, Geoffrey Bodine",Ford,30,1,1,2,2,9,21,13.9,18.36666667,25.86250814,94.62962963,69.23326226,91.48088131,106.3708007,617,521,0.542179262,346,251,0.579564489,57,63,0.475,0,0,,0,0,,,0.54658606
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1994,45,Exide Batteries,7,Geoffrey Bodine,Ford,31,5,3,5,7,10,16,10.77419355,21.32258065,28.85755997,68.41836908,51.62617309,102.1703605,123.5356415,597,630,0.486552567,317,340,0.482496195,57,67,0.459677419,0,0,,0,0,,,0.480408298
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1995,46,Exide Batteries,7,Geoffrey Bodine,Ford,31,0,0,0,1,4,26,23.48387097,18.64516129,21.24432289,104.9432348,112.7865679,89.54757728,90.72888955,677,547,0.553104575,366,290,0.557926829,68,49,0.581196581,0,0,,0,0,,,0.559587217
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1996,47,QVC,7,Geoffrey Bodine,Ford,31,0,1,2,2,6,26,22.41935484,20.5483871,22.16328711,104.7348061,107.3674918,98.40732703,94.9941623,623,606,0.506916192,348,336,0.50877193,57,64,0.47107438,0,0,,0,0,,,0.502109705
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1997,48,QVC,7,Geoffrey Bodine,Ford,29,2,0,2,3,10,21,15.03448276,20.5862069,25.00305166,88.53463753,69.01339866,94.49770413,112.1557603,638,568,0.529021559,292,273,0.516814159,51,65,0.439655172,0,0,,0,0,,,0.509285714
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1998,49,Philips Consumer Communications,7,Jim Mattei,Ford,32,0,0,0,1,5,22,22.96875,24.875,15.01757308,83.81121134,104.4034091,113.0681818,68.05650558,580,764,0.431547619,284,388,0.422619048,61,61,0.5,0,0,,0,0,,,0.438287154
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",1999,50,Power Team,60,Joe Bessey,Chevrolet,34,0,0,1,1,2,28,21.67647059,24.73529412,13.89422,95.85987261,98.52941176,112.4331551,62.96570396,621,807,0.43487395,214,274,0.43852459,51,81,0.386363636,0,0,,0,0,,,0.427353342
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",2000,51,Power Team,"60, 98, 35","Joe Bessey, Chip MacPherson, Andy Petree","Chevrolet, Ford",14,0,0,0,0,0,8,29.07142857,29.71428571,9.104945264,70.44085762,132.1428571,135.0649351,41.26171084,186,402,0.316326531,62,140,0.306930693,17,37,0.314814815,0,2,0,38,46,0.43902439,0,0.30483871
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",2001,52,Smirnoff Ice,9,Brett Bodine,Ford,2,0,0,0,0,0,2,24,32,4.877011942,119.7368421,109.158263,145.5443507,22.08732229,22,62,0.261904762,11,21,0.34375,1,7,0.125,0,2,0,28,56,0.317073171,0,0.226415094
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",2002,53,Miccosukee Indian Gaming,"9, 26, 66, 23","James Finch, Travis Carter, Bill Davis","Ford, Dodge",10,0,0,1,1,2,6,29,27,16.6272446,72.73296789,131.8181818,122.7272727,75.35120078,160,260,0.380952381,48,83,0.366412214,17,15,0.53125,0,2,0,75,9,0.890243902,0,0.3847981
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",2003,54,Hooters,11,Brett Bodine,Ford,1,0,0,0,0,0,0,27,39,0.843109474,0,122.7272727,177.2727273,3.820796097,4,38,0.095238095,1,9,0.1,1,3,0.25,0,0,,0,0,,,0.128205128
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",2004,55,Lucas Oil Products,98,William Edwards,Ford,5,0,0,0,0,0,2,39.8,35.8,2.674106925,52.78772379,180.9090909,162.7272727,12.11849424,36,174,0.171428571,9,38,0.191489362,6,8,0.428571429,0,0,,0,0,,,0.216666667
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",2010,61,Tommy Baldwin Racing,36,"Tommy Baldwin, Jr.",Chevrolet,1,0,0,0,0,0,0,40,41,0,0,181.8181818,186.3636364,0,2,40,0.047619048,0,13,0,1,3,0.25,0,0,,0,0,,,0.071428571
Geoffrey Bodine,"<a href=""https://www.racing-reference.info/driver/Geoffrey_Bodine/"">Geoffrey Bodine</a>",2011,62,Luke & Associates,"35, 36","Tommy Baldwin, Jr.",Chevrolet,4,0,0,0,0,0,1,39.75,35.75,2.529213263,31.36142626,180.6818182,162.5,11.46186641,29,139,0.172619048,6,55,0.098360656,3,9,0.25,1,3,0.25,43,125,0.243902439,0.097087379,0.147297493
George Altheide,"<a href=""https://www.racing-reference.info/driver/George_Altheide/"">George Altheide</a>",1972,39,,"0, 20",George Altheide,Dodge,11,0,0,0,0,0,5,25.45454545,25.54545455,10.55514866,84.52701744,125.9989958,126.4489922,43.09725977,148,270,0.354066986,38,57,0.4,9,35,0.204545455,0,0,,0,0,,,0.331632653
George Behlman,"<a href=""https://www.racing-reference.info/driver/George_Behlman/"">George Behlman</a>",1973,29,Thomas & Son Disposal,1,James Boyd,Chevrolet,1,0,0,0,0,0,1,38,16,21.12462616,184.7750865,188.745233,79.47167705,85.58167873,24,15,0.615384615,13,6,0.684210526,3,1,0.75,0,0,,0,0,,,0.666666667
George Behlman,"<a href=""https://www.racing-reference.info/driver/George_Behlman/"">George Behlman</a>",1974,30,Reed Cams,01W,James Boyd,Chevrolet,1,0,0,0,0,0,0,31,29,6.467812282,0,164.5949824,153.9759513,24.68620409,6,28,0.176470588,3,20,0.130434783,0,4,0,0,0,,0,0,,,0.125
George England,"<a href=""https://www.racing-reference.info/driver/George_England/"">George England</a>",1974,,Columbia Plastics,73,George England,Chevrolet,3,0,0,0,0,0,0,30.33333333,27.33333333,7.76026981,0,161.0553054,145.1267587,29.61922765,15,79,0.159574468,7,47,0.12962963,2,7,0.222222222,0,0,,0,0,,,0.155462185
George Follmer,"<a href=""https://www.racing-reference.info/driver/George_Follmer/"">George Follmer</a>",1972,38,Norris Industries / Roy Woods Racing,18W,Joe Frasson,Dodge,1,0,0,0,0,0,0,41,49,0,0,202.9483825,242.5480669,0,2,48,0.04,2,10,0.166666667,0,4,0,0,0,,0,0,,,0.066666667
George Follmer,"<a href=""https://www.racing-reference.info/driver/George_Follmer/"">George Follmer</a>",1974,40,R.C. Cola,"15, 16, 90","Bud Moore, Roger Penske, Junie Donlavey","Ford, Matador",13,1,0,0,3,5,4,6.923076923,17.61538462,28.38590158,66.4293453,36.75818466,93.52915875,108.3426867,240,216,0.526315789,27,16,0.627906977,21,31,0.403846154,0,0,,0,0,,,0.504
George Follmer,"<a href=""https://www.racing-reference.info/driver/George_Follmer/"">George Follmer</a>",1975,41,Mr. Moyer Chevrolet,"33, 50","Billy Moyer, Michael Brockman",Chevrolet,2,0,0,0,0,0,0,22.5,26.5,8.556636021,0,121.4584301,143.0510399,32.00062396,22,51,0.301369863,12,29,0.292682927,1,7,0.125,0,0,,0,0,,,0.267379679
George Follmer,"<a href=""https://www.racing-reference.info/driver/George_Follmer/"">George Follmer</a>",1986,52,Hansford Racing,29,Dick Midgley,Chevrolet,2,0,0,0,0,0,1,31,27,10.06433278,82.70392749,157.5100923,137.1862095,40.34577348,24,52,0.315789474,7,18,0.28,4,4,0.5,0,0,,0,0,,,0.341772152
George Follmer,"<a href=""https://www.racing-reference.info/driver/George_Follmer/"">George Follmer</a>",1987,53,Budget Rent-a-Car,29,Dick Midgley,Chevrolet,2,0,0,0,0,0,1,28.5,28,10.76859613,81.11273792,143.4059946,140.8900999,43.63140008,27,54,0.333333333,13,21,0.382352941,1,7,0.125,0,0,,0,0,,,0.314917127
George Wiltshire,"<a href=""https://www.racing-reference.info/driver/George_Wiltshire/"">George Wiltshire</a>",1975,36,Wiltshire Racing,57,George Wiltshire,Dodge,1,0,0,0,0,0,0,34,32,4.476741801,0,183.5371833,172.7408784,16.74238925,3,31,0.088235294,0,8,0,0,4,0,0,0,,0,0,,,0.045454545
Gerald Thompson,"<a href=""https://www.racing-reference.info/driver/Gerald_Thompson/"">Gerald Thompson</a>",1973,35,Adams Racing,69,Herb Adams,Pontiac,1,0,0,0,0,0,1,16,15,22.97290776,184.7750865,79.47167705,74.50469724,93.06957655,25,14,0.641025641,0,0,,1,3,0.25,0,0,,0,0,,,0.527272727
Gil Roth,"<a href=""https://www.racing-reference.info/driver/Gil_Roth/"">Gil Roth</a>",1982,38,G.R.R. Racing,65,Gil Roth,Oldsmobile,1,0,0,0,0,0,0,33,34,3.311639454,0,178.0173068,183.4117707,12.5359839,1,33,0.029411765,0,2,0,1,3,0.25,0,0,,0,0,,,0.092592593
Glen McDuffie,"<a href=""https://www.racing-reference.info/driver/Glen_McDuffie/"">Glen McDuffie</a>",1975,38,Glenn's Landscaping,0,J.D. McDuffie,Chevrolet,1,0,0,0,0,0,1,26,19,16.43623355,191.9266055,140.3519637,102.5648965,61.46921849,18,18,0.5,12,12,0.5,2,2,0.5,1,0,1,17,19,0.485714286,1,0.568965517
Glen McDuffie,"<a href=""https://www.racing-reference.info/driver/Glen_McDuffie/"">Glen McDuffie</a>",1976,39,Butler's,0,J.D. McDuffie,Chevrolet,1,0,0,0,0,0,0,21,27,7.990981574,0,114.1785292,146.8009661,30.03792701,9,26,0.257142857,5,17,0.227272727,0,4,0,0,1,0,26,9,0.735294118,0,0.171171171
Glen Steurer,"<a href=""https://www.racing-reference.info/driver/Glen_Steurer/"">Glen Steurer</a>",1985,30,Stick Only,18,Glen Steurer,Chevrolet,2,0,0,0,0,0,2,20.5,11,32.43162417,164.7709321,105.5251209,56.62323561,128.3512414,61,20,0.75308642,24,9,0.727272727,5,3,0.625,0,0,,0,0,,,0.720670391
Glen Steurer,"<a href=""https://www.racing-reference.info/driver/Glen_Steurer/"">Glen Steurer</a>",1986,31,Stick Only,18,Glen Steurer,Chevrolet,2,0,0,0,0,1,2,27.5,13,28.31037536,165.407855,139.7266948,66.05261937,113.4902845,58,24,0.707317073,17,12,0.586206897,7,1,0.875,0,0,,0,0,,,0.697674419
Glen Steurer,"<a href=""https://www.racing-reference.info/driver/Glen_Steurer/"">Glen Steurer</a>",1987,32,Stick Only,81,Glen Steurer,Chevrolet,1,0,0,0,0,0,0,28,41,0,0,140.8900999,206.3033606,0,1,40,0.024390244,0,18,0,0,4,0,0,0,,0,0,,,0.010752688
Glen Ward,"<a href=""https://www.racing-reference.info/driver/Glen_Ward/"">Glen Ward</a>",1980,33,Rogue Valley Spa,60,Lillian Ward,Chevrolet,1,0,0,0,0,0,0,42,35,2.770799946,0,222.7905655,185.6588046,10.65332213,7,34,0.170731707,5,22,0.185185185,1,0,1,0,0,,0,0,,,0.212121212
Glenn Francis,"<a href=""https://www.racing-reference.info/driver/Glenn_Francis/"">Glenn Francis</a>",1973,31,Stock Car Specialties,33,Trent Francis,Chevrolet,2,0,0,0,0,0,1,31,24.5,11.48944872,92.38754325,153.9763743,121.6910055,46.5469212,31,47,0.397435897,16,16,0.5,3,5,0.375,0,0,,0,0,,,0.431034483
Glenn Francis,"<a href=""https://www.racing-reference.info/driver/Glenn_Francis/"">Glenn Francis</a>",1974,32,Carl's Auto Wrecking,33W,Trent Francis,Chevrolet,2,0,0,0,0,0,1,25.5,17.5,19.97407451,107.9476861,135.3926468,92.91652234,76.23660959,40,33,0.547945205,20,24,0.454545455,5,3,0.625,0,0,,0,0,,,0.518134715
Glenn Francis,"<a href=""https://www.racing-reference.info/driver/Glenn_Francis/"">Glenn Francis</a>",1975,33,Yellow Pages Lounge,"33W, 33",Trent Francis,Chevrolet,2,0,0,0,0,0,1,18,18,21.06838969,95.96330275,97.16674408,97.16674408,78.79283568,34,34,0.5,16,21,0.432432432,4,4,0.5,0,0,,0,0,,,0.471264368
Glenn Francis,"<a href=""https://www.racing-reference.info/driver/Glenn_Francis/"">Glenn Francis</a>",1976,34,Auto Anti-Theft,33,Trent Francis,Chevrolet,1,0,0,0,0,0,0,35,28,7.207573876,0,190.2975487,152.238039,27.09311441,12,27,0.307692308,10,18,0.357142857,2,2,0.5,0,0,,0,0,,,0.36036036
Glenn Francis,"<a href=""https://www.racing-reference.info/driver/Glenn_Francis/"">Glenn Francis</a>",1977,35,Auto Alarms,33,Trent Francis,Chevrolet,1,0,0,0,0,0,0,35,33,3.879589765,0,188.7281036,177.9436405,14.65835769,2,32,0.058823529,1,23,0.041666667,0,4,0,0,0,,0,0,,,0.040816327
Glenn Francis,"<a href=""https://www.racing-reference.info/driver/Glenn_Francis/"">Glenn Francis</a>",1980,38,Excel Trailer,33,Trent Francis,Chevrolet,1,0,0,0,0,0,0,29,32,4.476741801,0,153.8315809,169.7451928,17.21242004,10,31,0.243902439,7,20,0.259259259,1,3,0.25,0,0,,0,0,,,0.252252252
Glenn Francis,"<a href=""https://www.racing-reference.info/driver/Glenn_Francis/"">Glenn Francis</a>",1982,40,American Cam Grinding,3,Trent Francis,Pontiac,1,0,0,0,0,0,1,37,14,24.99808904,175.9075908,199.5951622,75.5224938,94.62855065,28,13,0.682926829,9,3,0.75,4,0,1,0,0,,0,0,,,0.765432099
Glenn Francis,"<a href=""https://www.racing-reference.info/driver/Glenn_Francis/"">Glenn Francis</a>",1983,41,Guy-Co Tools,3,Trent Francis,Pontiac,2,0,0,0,0,0,1,29.5,21,16.10283146,81.76291793,157.4269702,112.0666567,61.52629954,37,40,0.480519481,11,10,0.523809524,4,4,0.5,0,0,,0,0,,,0.496688742
Glenn Francis,"<a href=""https://www.racing-reference.info/driver/Glenn_Francis/"">Glenn Francis</a>",1984,42,Francis Race Cars,3,Trent Francis,Pontiac,1,0,0,0,0,0,1,35,16,21.12462616,151.9944979,182.1542954,83.27053504,82.71844495,24,15,0.615384615,8,1,0.888888889,4,0,1,0,0,,0,0,,,0.767123288
Glenn Francis,"<a href=""https://www.racing-reference.info/driver/Glenn_Francis/"">Glenn Francis</a>",1985,43,Full Moon Machine Shop,3,Trent Francis,Pontiac,1,0,0,0,0,0,1,37,20,15.10584682,164.7709321,190.4599743,102.9513375,59.78282744,22,19,0.536585366,4,3,0.571428571,3,1,0.75,0,0,,0,0,,,0.591549296
Glenn Jarrett,"<a href=""https://www.racing-reference.info/driver/Glenn_Jarrett/"">Glenn Jarrett</a>",1978,27,Bealer Wholesale / Budweiser,16,Jimmy Edwards,Oldsmobile,1,0,0,0,0,0,1,23,20,15.10584682,161.6084977,123.9688243,107.7989777,57.17796168,20,19,0.512820513,2,2,0.5,3,1,0.75,0,0,,0,0,,,0.571428571
Glenn Jarrett,"<a href=""https://www.racing-reference.info/driver/Glenn_Jarrett/"">Glenn Jarrett</a>",1979,28,Natural Light,"49, 19","Charles Dean, Henley Gray",Chevrolet,2,0,0,0,0,0,0,19.5,30.5,5.472277042,0,106.5171424,166.6037356,20.44913389,17,59,0.223684211,7,35,0.166666667,3,5,0.375,0,0,,0,0,,,0.223958333
Glenn Jarrett,"<a href=""https://www.racing-reference.info/driver/Glenn_Jarrett/"">Glenn Jarrett</a>",1980,29,Gardena Honda,"84, 17","Busch Breakthrough, Roger Hamby",Chevrolet,2,0,0,0,0,0,1,26,23,16.50157314,83.33333333,137.9179691,122.0043573,63.44614471,32,44,0.421052632,21,33,0.388888889,3,5,0.375,0,0,,0,0,,,0.398148148
Glenn Jarrett,"<a href=""https://www.racing-reference.info/driver/Glenn_Jarrett/"">Glenn Jarrett</a>",1981,30,Kings Inn Daytona,17,Roger Hamby,"Buick, Chevrolet",3,0,0,0,0,0,1,26,23.66666667,11.37745678,56.91434469,139.9199844,127.3630627,43.13657048,38,68,0.358490566,12,6,0.666666667,4,8,0.333333333,0,0,,0,0,,,0.410526316
Glenn Jarrett,"<a href=""https://www.racing-reference.info/driver/Glenn_Jarrett/"">Glenn Jarrett</a>",1982,31,Budweiser Light,49,Marvin Thackston,Ford,1,0,0,0,0,0,0,34,39,0.843109474,0,183.4117707,210.3840899,3.191533058,1,38,0.025641026,0,5,0,0,4,0,0,0,,0,0,,,0.015384615
Glenn Jarrett,"<a href=""https://www.racing-reference.info/driver/Glenn_Jarrett/"">Glenn Jarrett</a>",1983,32,Spohn's Body Shop,65,Ron Spohn,Ford,1,0,0,0,0,0,0,35,36,2.255175294,0,186.7777612,192.1142687,8.616657948,4,35,0.102564103,0,5,0,2,2,0.5,0,0,,0,0,,,0.184615385
Gordon Johncock,"<a href=""https://www.racing-reference.info/driver/Gordon_Johncock/"">Gordon Johncock</a>",1972,35,Crawford Racing,22,Crawford Brothers,Plymouth,2,0,0,0,0,0,0,15.5,38.5,1.385399973,0,76.72438852,190.5734812,5.656665242,11,75,0.127906977,2,7,0.222222222,0,8,0,0,0,,0,0,,,0.110294118
Gordon Johncock,"<a href=""https://www.racing-reference.info/driver/Gordon_Johncock/"">Gordon Johncock</a>",1973,36,Pylon Wiper Blades,28,Hoss Ellington,Chevrolet,6,1,0,0,1,1,2,9.333333333,23.5,20.02204817,61.5916955,46.35847828,116.7240257,81.11483161,123,135,0.476744186,34,47,0.419753086,9,15,0.375,0,0,,0,0,,,0.439922481
Gordon Johncock,"<a href=""https://www.racing-reference.info/driver/Gordon_Johncock/"">Gordon Johncock</a>",1975,38,Gilmore-Foyt-Ellington,28,Hoss Ellington,Chevrolet,1,0,0,0,0,0,0,9,36,2.255175294,0,48.58337204,194.3334882,8.43404071,14,35,0.285714286,6,17,0.260869565,1,3,0.25,0,0,,0,0,,,0.27027027
Gordon Johncock,"<a href=""https://www.racing-reference.info/driver/Gordon_Johncock/"">Gordon Johncock</a>",1976,39,Sharpstown,17,Nord Krauskopf,Dodge,1,0,0,0,0,0,0,9,39,0.843109474,0,48.93365538,212.04584,3.169230289,1,38,0.025641026,0,6,0,0,4,0,0,1,0,11,28,0.263157895,0,0.012048193
Graham Taylor,"<a href=""https://www.racing-reference.info/driver/Graham_Taylor/"">Graham Taylor</a>",1992,53,Means Racing,53,Jimmy Means,Pontiac,2,0,0,0,0,0,0,36.5,38,1.333870697,0,184.4561003,192.036488,5.395172799,0,74,0,0,13,0,0,8,0,0,2,0,22,52,0.277777778,0,0
Graham Taylor,"<a href=""https://www.racing-reference.info/driver/Graham_Taylor/"">Graham Taylor</a>",1993,54,State Shuttle,53,Jimmy Means,Ford,1,0,0,0,0,0,0,40,40,0.4125661,0,199.2324094,199.2324094,1.696857325,0,39,0,0,20,0,0,4,0,0,1,0,18,21,0.447368421,0,0
Grant Adcox,"<a href=""https://www.racing-reference.info/driver/Grant_Adcox/"">Grant Adcox</a>",1974,24,Adcox-Kirby,41,Herb Adcox,Chevrolet,4,0,0,0,0,0,1,25.5,24.75,11.68624177,53.97384306,135.3926468,131.4105102,44.60379134,69,95,0.420731707,34,49,0.409638554,7,9,0.4375,0,0,,0,0,,,0.418781726
Grant Adcox,"<a href=""https://www.racing-reference.info/driver/Grant_Adcox/"">Grant Adcox</a>",1975,25,Adcox-Kirby,"41, 38","Herb Adcox, Tom Williams",Chevrolet,11,0,0,0,0,1,5,24.90909091,23.54545455,15.09553857,87.23936614,134.4630701,127.1019531,56.45520648,171,248,0.408114558,98,139,0.41350211,20,24,0.454545455,0,0,,0,0,,,0.418147802
Grant Adcox,"<a href=""https://www.racing-reference.info/driver/Grant_Adcox/"">Grant Adcox</a>",1976,26,Adcox-Kirby,41,Herb Adcox,Chevrolet,11,0,0,0,0,2,7,21.27272727,14.90909091,26.46878303,106.0272011,115.6613673,81.06181295,99.49558329,256,153,0.62591687,177,99,0.641304348,33,11,0.75,0,0,,0,0,,,0.652594547
